Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,French Gulch,Shasta_CA,CA,98.6,19,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Irvine,Orange_CA,CA,64,16,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,66,93,4,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,48.9,35,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
4,Loveland,Larimer_CO,CO,67,44,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Austin,Travis_TX,TX,75.9,27,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,71.1,44,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Baldwin Park,Los Angeles_CA,CA,64.4,52,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Cedar Knolls,Morris_NJ,NJ,35.6,60,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Tillamook,Tillamook_OR,OR,70,68,10,7,0,Fair,FALSE,FALSE,TRUE,day
2,Dallas,Dallas_TX,TX,96.1,41,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Irving,Dallas_TX,TX,79,74,10,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,North Fort Myers,Lee_FL,FL,82,85,10,3,0,Thunder in the Vicinity,FALSE,FALSE,TRUE,day
2,Memphis,Shelby_TN,TN,70,56,10,3,25,Cloudy,FALSE,FALSE,TRUE,twilight
3,Fort Lauderdale,Broward_FL,FL,73.9,68,10,13.8,0,Overcast,TRUE,FALSE,FALSE,day
3,Compton,Los Angeles_CA,CA,41,76,9,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,San Diego,San Diego_CA,CA,99,20,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Los Alamitos,Orange_CA,CA,52,100,1,0,0,Fog,FALSE,FALSE,FALSE,day
3,Manvel,Brazoria_TX,TX,90,53,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,78,37,10,13,0,Light Rain,TRUE,FALSE,FALSE,day
3,Hollywood,Broward_FL,FL,84.9,77,10,17.3,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Woburn,Middlesex_MA,MA,64.9,75,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Saint Peters,St. Charles_MO,MO,91,50,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Marbury,Autauga_AL,AL,60,85,10,0,0,Fair,FALSE,FALSE,FALSE,night
3,Grove City,Franklin_OH,OH,82.4,58,10,3.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,75,96,7,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Milwaukee,Milwaukee_WI,WI,44.6,29,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,46,87,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Chester,Chesterfield_VA,VA,84.2,66,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mission Viejo,Orange_CA,CA,63,50,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Gurnee,Lake_IL,IL,26.1,71,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Pittsburgh,Allegheny_PA,PA,-2,69,10,16.1,0,Clear,FALSE,FALSE,TRUE,day
3,Oakland,Alameda_CA,CA,51,68,10,5,0,Fair,TRUE,FALSE,FALSE,twilight
3,Atlanta,DeKalb_GA,GA,48,93,5,0,0,Clear,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,63,78,10,15,0,Cloudy,FALSE,FALSE,FALSE,night
2,San Jose,Santa Clara_CA,CA,64.4,77,4,4.6,0,Overcast,TRUE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,75.9,67,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,63,70,10,8.1,0,Mostly Cloudy,FALSE,TRUE,FALSE,night
2,Bell Gardens,Los Angeles_CA,CA,63,78,8,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,95,39,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,63,97,2,5,0,Light Rain,FALSE,FALSE,FALSE,twilight
2,San Antonio,Bexar_TX,TX,64,29,10,14,0,Fair,FALSE,FALSE,TRUE,day
2,Collegeville,Montgomery_PA,PA,62.1,29,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
3,Chicago,Cook_IL,IL,60.1,80,10,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
3,Centreville,Fairfax County_VA,VA,32,96,10,4.6,0,Partly Cloudy,TRUE,FALSE,FALSE,night
2,Alpharetta,Fulton_GA,GA,67,90,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,26.1,88,1.5,10.4,0,Light Snow,FALSE,FALSE,FALSE,day
2,Galena,Delaware_OH,OH,-0.4,55,10,17.3,0,Scattered Clouds,FALSE,FALSE,FALSE,night
3,Houston,Harris_TX,TX,82,85,10,8,0,Fair,FALSE,FALSE,FALSE,night
3,North Hampton,Rockingham_NH,NH,35.2,83,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,New Castle,New Castle_DE,DE,60.1,90,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,49,64,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Harrisburg,Dauphin_PA,PA,84.9,53,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,79,58,10,5.8,0,Overcast,FALSE,FALSE,TRUE,day
3,Medford,Middlesex_MA,MA,75.9,54,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,73,41,10,5.8,0,Overcast,FALSE,FALSE,TRUE,twilight
3,Dallas,Dallas_TX,TX,41.2,95,7,13.8,0,Overcast,TRUE,FALSE,FALSE,night
2,Anaheim,Orange_CA,CA,66,73,10,0,0,Overcast,TRUE,FALSE,FALSE,twilight
3,Mims,Brevard_FL,FL,60.8,53,10,11.5,0,Clear,FALSE,FALSE,FALSE,night
3,Herculaneum,Jefferson_MO,MO,65,45,10,14,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Buffalo,Erie_NY,NY,36,64,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Columbus,Franklin_OH,OH,26.1,60,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,81,74,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Rochester,Monroe_NY,NY,66,70,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
2,Pomona,Los Angeles_CA,CA,60.8,82,5,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,53.1,89,8,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Nashville,Davidson_TN,TN,21.9,40,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Jeffersonville,Fayette_OH,OH,48,68,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Darlington,Darlington_SC,SC,71.1,96,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,76,76,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,86,59,10,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,71.6,33,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Albany,Albany_NY,NY,17.1,56,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Simpsonville,Greenville_SC,SC,64.4,100,10,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Alhambra,Los Angeles_CA,CA,57.9,58,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Carrollton,Dallas_TX,TX,23,80,10,13.8,0,Overcast,TRUE,FALSE,FALSE,day
2,Yukon,Canadian_OK,OK,95,39,10,12,0,Fair,FALSE,FALSE,FALSE,day
2,Okeechobee,Glades_FL,FL,80.6,89,7,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,86,51,10,20.7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,93,39,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
3,Houston,Harris_TX,TX,87.8,62,9,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Covina,Los Angeles_CA,CA,59,20,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Del Valle,Travis_TX,TX,61,90,10,9.2,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,69.1,84,10,9.2,0,Overcast,FALSE,FALSE,TRUE,night
2,Orlando,Orange_FL,FL,84.9,74,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Altoona,Blount_AL,AL,73.4,88,9,13.8,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,46.9,34,10,29.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,84,56,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Saint Paul,Washington_MN,MN,73,49,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Kansas City,Jackson_MO,MO,25,78,10,24.2,0,Overcast,FALSE,FALSE,FALSE,night
2,Knoxville,Knox_TN,TN,84.9,51,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Montgomery,Montgomery_AL,AL,90,49,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Cupertino,Santa Clara_CA,CA,64,84,9,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Hatboro,Montgomery_PA,PA,37.9,89,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,70,44,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Artesia,Los Angeles_CA,CA,76,58,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,106,7,10,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Reno,Washoe_NV,NV,57.9,27,10,12.7,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Kernersville,Forsyth_NC,NC,77,88,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tarzana,Los Angeles_CA,CA,75.9,29,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Woodland,Cowlitz_WA,WA,41,96,2,6,0.02,Rain,FALSE,FALSE,FALSE,day
2,Lynchburg,Lynchburg City_VA,VA,80.1,40,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
4,Kansas City,Clay_MO,MO,61,48,10,4.6,0,Clear,TRUE,FALSE,FALSE,twilight
2,Chicago,Cook_IL,IL,35.6,93,4,6.9,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
3,Lake City,Columbia_FL,FL,73.4,88,10,11.5,0.03,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,42.1,47,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Whitewater,Riverside_CA,CA,82,37,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Oakland,Bergen_NJ,NJ,37,100,4,5.8,0,Light Rain,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,34,54,10,11.5,0,Overcast,FALSE,FALSE,TRUE,night
2,Mount Dora,Lake_FL,FL,51.1,41,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Santa Clara,Santa Clara_CA,CA,57,87,9,10.4,0.11,Light Rain,FALSE,FALSE,TRUE,night
2,Lancaster,Lancaster_PA,PA,56,77,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Zionsville,Boone_IN,IN,72.7,81,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Seal Beach,Orange_CA,CA,87.1,15,8,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Washington,District of Columbia_DC,DC,54,92,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Riverhead,Suffolk_NY,NY,22,92,5,0,0,Fair,FALSE,FALSE,TRUE,twilight
2,Oakland,Alameda_CA,CA,82,28,10,10,0,Fair,FALSE,FALSE,TRUE,day
2,Waukegan,Lake_IL,IL,72,64,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Oklahoma City,Oklahoma_OK,OK,50,69,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,70,93,10,11.5,0.02,Overcast,FALSE,FALSE,TRUE,twilight
2,Parsippany,Morris_NJ,NJ,39,100,5,12,0,Rain,FALSE,FALSE,FALSE,twilight
3,San Antonio,Bexar_TX,TX,64,67,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Wethersfield,Hartford_CT,CT,82,31,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,54,90,4,8,0.02,Light Rain,FALSE,FALSE,FALSE,twilight
3,Los Angeles,Los Angeles_CA,CA,66,52,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Atlanta,Fulton_GA,GA,59,96,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,47,97,5,14,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Mcdonough,Henry_GA,GA,39,86,10,0,0,Fair,FALSE,FALSE,FALSE,night
3,Glendora,Los Angeles_CA,CA,71.6,43,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,48.9,64,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Windsor,Hartford_CT,CT,61,97,0.5,0,0,Mist,FALSE,FALSE,FALSE,twilight
2,Tulsa,Tulsa_OK,OK,37,93,1.8,20.7,0.05,Heavy Rain,FALSE,FALSE,TRUE,day
2,Cortland,Cortland_NY,NY,26.6,93,1.2,11.5,0,Light Snow,TRUE,FALSE,FALSE,day
2,Lynchburg,Campbell_VA,VA,58,93,10,6,0,Light Rain,FALSE,FALSE,TRUE,day
3,Atlanta,Fulton_GA,GA,59,83,10,5.8,0,Overcast,TRUE,FALSE,FALSE,day
2,Iselin,Middlesex_NJ,NJ,55,76,10,14,0,Cloudy,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,75,24,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,63,33,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,70,65,10,12.7,0,Clear,FALSE,FALSE,FALSE,night
2,Tucson,Pima_AZ,AZ,71,32,10,8,0,Fair,FALSE,FALSE,TRUE,day
3,Norwalk,Fairfield_CT,CT,53.1,69,10,12.7,0,Clear,FALSE,FALSE,FALSE,night
2,Miami,Miami-Dade_FL,FL,81,72,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Oklahoma City,Oklahoma_OK,OK,69.1,93,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Columbia,Lexington_SC,SC,64,67,10,4.6,0,Overcast,TRUE,FALSE,FALSE,day
3,Saddle Brook,Bergen_NJ,NJ,64,45,10,15,0,Clear,FALSE,FALSE,FALSE,day
3,Bronx,Bronx_NY,NY,48.9,86,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,66.9,90,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
3,Jacksonville,Duval_FL,FL,66,93,2,4.6,0.01,Rain,FALSE,FALSE,FALSE,day
3,Oklahoma City,Oklahoma_OK,OK,98,34,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Westminster,Orange_CA,CA,63,85,10,5,0,Fair,FALSE,FALSE,FALSE,twilight
2,Cary,Wake_NC,NC,73,93,10,11.5,0.01,Light Rain,FALSE,FALSE,FALSE,day
4,Columbia,Maury_TN,TN,84.2,100,8,0,0,Clear,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,45.3,97,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Clinton,Laurens_SC,SC,77,69,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Niantic,New London_CT,CT,71.1,73,10,11.5,0,Clear,TRUE,FALSE,FALSE,day
2,Fenton,Genesee_MI,MI,55,59,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Florence,Lane_OR,OR,62,96,10,8,0,Light Rain,FALSE,FALSE,FALSE,day
3,Enoree,Spartanburg_SC,SC,32,69,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Huntsville,Madison_AL,AL,77,62,10,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tuscaloosa,Tuscaloosa_AL,AL,46.9,36,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,81,34,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Newbury Park,Ventura_CA,CA,53,83,0.75,6,0,Haze,FALSE,FALSE,FALSE,day
2,Rancho Cucamonga,San Bernardino_CA,CA,61,36,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Pittsburg,Contra Costa_CA,CA,64,31,10,3,0,Fair,FALSE,FALSE,FALSE,night
2,York,York_PA,PA,39,79,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Montclair,San Bernardino_CA,CA,55.4,29,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Lafayette,Lafayette_LA,LA,64,96,2,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Columbia,Richland_SC,SC,87.1,55,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Laurens,Laurens_SC,SC,55.4,100,7,8.1,0.01,Overcast,FALSE,FALSE,FALSE,day
3,Saint Paul,Ramsey_MN,MN,32,87,10,12.7,0,Overcast,TRUE,FALSE,FALSE,twilight
2,Isleton,Sacramento_CA,CA,70.3,46,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,San Francisco,San Francisco_CA,CA,64,70,10,16,0,Fair,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,76,58,10,15,0,Fair,FALSE,FALSE,TRUE,day
2,Hacienda Heights,Los Angeles_CA,CA,82,41,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Springfield,Greene_MO,MO,61,67,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
4,East Hampton,Suffolk_NY,NY,67.3,84,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Brea,Orange_CA,CA,62.1,78,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,87.8,29,10,15,0,Clear,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,87.8,58,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Columbia,Lexington_SC,SC,72,97,7,0,0,Patches of Fog,FALSE,FALSE,FALSE,day
2,Toledo,Lucas_OH,OH,37.9,79,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
4,Bend,Deschutes_OR,OR,41,81,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Framingham,Middlesex_MA,MA,19.9,37,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Knightdale,Wake_NC,NC,66.2,100,7,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Carson,Los Angeles_CA,CA,63,77,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Littleton,Jefferson_CO,CO,19.9,55,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Newton Grove,Sampson_NC,NC,78,88,10,5,0,Fair,FALSE,TRUE,FALSE,day
3,Dallas,Dallas_TX,TX,57,44,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,74.3,42,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Norristown,Montgomery_PA,PA,64.4,100,4,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Milwaukee,Milwaukee_WI,WI,52,94,10,15,0,Rain,FALSE,FALSE,TRUE,day
2,Spartanburg,Spartanburg_SC,SC,77,47,10,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,93,45,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,East Hartford,Hartford_CT,CT,64.9,81,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,93,49,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,South Boston,Halifax_VA,VA,50,36,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Hialeah,Miami-Dade_FL,FL,78,84,10,0,0.19,Light Rain,FALSE,FALSE,FALSE,day
3,Millbury,Worcester_MA,MA,64.9,65,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,San Bruno,San Mateo_CA,CA,52,86,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Duarte,Los Angeles_CA,CA,73.4,57,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Redlands,San Bernardino_CA,CA,54,88,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Providence,Providence_RI,RI,46,66,10,17,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Loving,Eddy_NM,NM,81,41,10,22,0,Partly Cloudy / Windy,FALSE,FALSE,FALSE,twilight
2,Summerville,Dorchester_SC,SC,64.4,83,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Iowa City,Johnson_IA,IA,61,64,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,63,97,5,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Brockport,Monroe_NY,NY,70,84,10,13,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,93,44,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Omaha,Sarpy_NE,NE,40.6,71,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Tacoma,Pierce_WA,WA,68,65,10,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,La Grange,Cook_IL,IL,87.1,49,10,15,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Tucson,Pima_AZ,AZ,64.8,41,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,Longview,Cowlitz_WA,WA,39.9,86,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Huntsville,Madison_AL,AL,71.6,88,9,0,0,Overcast,FALSE,FALSE,TRUE,day
3,Cleveland,Cuyahoga_OH,OH,79,56,10,10,0,Fair,FALSE,FALSE,FALSE,day
3,Louisville,Jefferson_KY,KY,53,64,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Benson,Johnston_NC,NC,31.1,53,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,59,75,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis County_MO,MO,37.9,73,10,8.1,0,Overcast,TRUE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,66,90,2,8,0,Light Rain,FALSE,FALSE,TRUE,day
3,Columbus,Burlington_NJ,NJ,85,39,10,3,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,97,35,10,10.4,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Shirley,Suffolk_NY,NY,54,77,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Hawthorne,Los Angeles_CA,CA,56,69,10,0,0,Fair,FALSE,FALSE,FALSE,night
3,Dublin,Franklin_OH,OH,52,38,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
3,Corona,Queens_NY,NY,75.9,82,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Fair Oaks,Sacramento_CA,CA,52,94,7,9,0,Fair,FALSE,FALSE,FALSE,day
2,Sunnyvale,Santa Clara_CA,CA,70,68,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,56,67,10,23,0,Fair / Windy,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,24.8,93,10,6.9,0,Clear,FALSE,FALSE,TRUE,twilight
2,Greenville,Greenville_SC,SC,37,33,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Florence,Florence_SC,SC,78.1,43,10,16.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Mansfield Center,Tolland_CT,CT,37.9,79,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Newhall,Los Angeles_CA,CA,64,65,10,6,0,Cloudy,FALSE,TRUE,FALSE,day
2,Little River,Horry_SC,SC,41,79,8,10.4,0.01,Light Rain,FALSE,FALSE,FALSE,night
2,Forest Park,Cook_IL,IL,32,82,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,91,34,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Athens,Limestone_AL,AL,61,42,10,3,0,Fair,FALSE,FALSE,TRUE,day
2,Oklahoma City,Oklahoma_OK,OK,79,52,10,31.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Bruno,San Mateo_CA,CA,56,84,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Berkeley,Alameda_CA,CA,50,71,10,3.5,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
2,San Jose,Santa Clara_CA,CA,43,53,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
3,Sacramento,Sacramento_CA,CA,81,34,10,15,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Schenectady,Albany_NY,NY,53,86,10,5,0,Fair,FALSE,FALSE,FALSE,twilight
2,Elmwood Park,Bergen_NJ,NJ,72,73,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Chandler,Maricopa_AZ,AZ,84.2,62,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Omaha,Sarpy_NE,NE,50,61,10,12.7,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,New Cumberland,York_PA,PA,34,54,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Glendale,Maricopa_AZ,AZ,66,29,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Ogden,Weber_UT,UT,75,31,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Byron,Contra Costa_CA,CA,77,42,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
3,Buena Park,Orange_CA,CA,57,89,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Fremont,Alameda_CA,CA,59,64,10,0,0,Clear,TRUE,FALSE,FALSE,day
3,Galveston,Galveston_TX,TX,86,61,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
